2021-01-05,65075.0
2021-01-06,57371.0
2021-01-07,51951.0
2021-01-08,46974.0
2021-01-09,39085.0
2021-01-10,36330.0
2021-01-11,57094.0
2021-01-12,49364.0
2021-01-13,45390.0
2021-01-14,42373.0
2021-01-15,40375.0
2021-01-16,30521.0
2021-01-17,28837.0
2021-01-18,44758.0
2021-01-19,39453.0
2021-01-20,35065.0
2021-01-21,31651.0
2021-01-22,29519.0
2021-01-23,21821.0
2021-01-24,17151.0
2021-01-25,29899.0
2021-01-26,26964.0
2021-01-27,25667.0
2021-01-28,24129.0
2021-01-29,21768.0
2021-01-30,16665.0
2021-01-31,15366.0
2021-02-01,22328.0
2021-02-02,19752.0
2021-02-03,19393.0
2021-02-04,17955.0
2021-02-05,15844.0
2021-02-06,11957.0
2021-02-07,11373.0
2021-02-08,15704.0
2021-02-09,13798.0
2021-02-10,13479.0
2021-02-11,12738.0
2021-02-12,12161.0
2021-02-13,8760.0
2021-02-14,8753.0
2021-02-15,14267.0
2021-02-16,12483.0
2021-02-17,11560.0
2021-02-18,11411.0
2021-02-19,10382.0
2021-02-20,8054.0
2021-02-21,7868.0
2021-02-22,11241.0
2021-02-23,9380.0
2021-02-24,8545.0
2021-02-25,7720.0
2021-02-26,6565.0
2021-02-27,4815.0
2021-02-28,4715.0
2021-03-01,6875.0
2021-03-02,6655.0
2021-03-03,5974.0
2021-03-04,5726.0
2021-03-05,5301.0
2021-03-06,4504.0
2021-03-07,4285.0
2021-03-08,6642.0
2021-03-09,6231.0
2021-03-10,6037.0
2021-03-11,5770.0
2021-03-12,5590.0
2021-03-13,4246.0
2021-03-14,4301.0
2021-03-15,6503.0
2021-03-16,5673.0
2021-03-17,5771.0
2021-03-18,5476.0
2021-03-19,4997.0
2021-03-20,4101.0
2021-03-21,5233.0
2021-03-22,6203.0
2021-03-23,5261.0
2021-03-24,6015.0
2021-03-25,5401.0
2021-03-26,4389.0
2021-03-27,3540.0
2021-03-28,4657.0
2021-03-29,3968.0
2021-03-30,3595.0
2021-03-31,3772.0
2021-04-01,3469.0
2021-04-02,2626.0
2021-04-03,2406.0
2021-04-04,2293.0
2021-04-05,2616.0
2021-04-06,3117.0
2021-04-07,3080.0
2021-04-08,2984.0
2021-04-09,2786.0
2021-04-10,2259.0
2021-04-11,2256.0
2021-04-12,2714.0
2021-04-13,2334.0
2021-04-14,2402.0
2021-04-15,2188.0
2021-04-16,2355.0
2021-04-17,1637.0
2021-04-18,2439.0
2021-04-19,2601.0
2021-04-20,2366.0
2021-04-21,2543.0
2021-04-22,2254.0
2021-04-23,1891.0
2021-04-24,1464.0
2021-04-25,1992.0
2021-04-26,2444.0
2021-04-27,2058.0
2021-04-28,2361.0
2021-04-29,2084.0
2021-04-30,1705.0
2021-05-01,1357.0
2021-05-02,1425.0
2021-05-03,1973.0
2021-05-04,2404.0
2021-05-05,2399.0
2021-05-06,2166.0
2021-05-07,1883.0
2021-05-08,1512.0
2021-05-09,2172.0
2021-05-10,2656.0
2021-05-11,2200.0
2021-05-12,2231.0
2021-05-13,2096.0
2021-05-14,1852.0
2021-05-15,1582.0
2021-05-16,1853.0
2021-05-17,2765.0
2021-05-18,2709.0
2021-05-19,2712.0
2021-05-20,2425.0
2021-05-21,2295.0
2021-05-22,1926.0
2021-05-23,2242.0
2021-05-24,3238.0
2021-05-25,3308.0
2021-05-26,3800.0
2021-05-27,3639.0
2021-05-28,3490.0
2021-05-29,2932.0
2021-05-30,3095.0
2021-05-31,3781.0
2021-06-01,5234.0
2021-06-02,6049.0
2021-06-03,6100.0
2021-06-04,5706.0
2021-06-05,4623.0
2021-06-06,5406.0
2021-06-07,7742.0
2021-06-08,7676.0
2021-06-09,8002.0
2021-06-10,7837.0
2021-06-11,7442.0
2021-06-12,6116.0
2021-06-13,6955.0
2021-06-14,10107.0
2021-06-15,10504.0
2021-06-16,10773.0
2021-06-17,10773.0
2021-06-18,10055.0
2021-06-19,8255.0
2021-06-20,9873.0
2021-06-21,15959.0
2021-06-22,17004.0
2021-06-23,17908.0
2021-06-24,18300.0
2021-06-25,17781.0
2021-06-26,15973.0
2021-06-27,18128.0
2021-06-28,27750.0
2021-06-29,27596.0
2021-06-30,28326.0
2021-07-01,28116.0
2021-07-02,25782.0
2021-07-03,23566.0
2021-07-04,24674.0
2021-07-05,34196.0
2021-07-06,35367.0
2021-07-07,37816.0
2021-07-08,33351.0
2021-07-09,32219.0
2021-07-10,27876.0
2021-07-11,30027.0
2021-07-12,43650.0
2021-07-13,46736.0
2021-07-14,53832.0
2021-07-15,60766.0
2021-07-16,54234.0
2021-07-17,37855.0
2021-07-18,35506.0
2021-07-19,46903.0
2021-07-20,39067.0
2021-07-21,34934.0
2021-07-22,30751.0
2021-07-23,27278.0
2021-07-24,22483.0
2021-07-25,21774.0
2021-07-26,29394.0
2021-07-27,29046.0
2021-07-28,29663.0
2021-07-29,27907.0
2021-07-30,24281.0
2021-07-31,20154.0
2021-08-01,20512.0
2021-08-02,29270.0
2021-08-03,29816.0
2021-08-04,31727.0
2021-08-05,31079.0
2021-08-06,27545.0
2021-08-07,22116.0
2021-08-08,22414.0
2021-08-09,31530.0
2021-08-10,30930.0
2021-08-11,32741.0
2021-08-12,31130.0
2021-08-13,28450.0
2021-08-14,24648.0
2021-08-15,24923.0
2021-08-16,36190.0
2021-08-17,37190.0
2021-08-18,38011.0
2021-08-19,35832.0
2021-08-20,31677.0
2021-08-21,28094.0
